Layer,Name,GEOID,Population,Longitude,Latitude,UMP_2018-2022,EDX_2018-2022,HDX_2018-2022,INC_2018-2022,PCI_2018-2022,POV_2018-2022
,,,,,,"Unemployment rate (%), 2018-2022","Economic Diversity Index, 2018-2022","Hardship Index (score), 2018-2022","Median household income, 2018-2022","Per capita income, 2018-2022","Poverty rate (% of residents), 2018-2022"
Census tract,Tract 5302,17031530200,4128,-87.63239540,41.68156120,26.907396622015145,0.7721275728834368,93.63768934,38019.32110295259,19400.270014862796,27.191372189077555
Census tract,Tract 5303,17031530300,3964,-87.65175240,41.68131440,13.836858006042297,0.8031617993295973,73.37120143,49123.26617715566,24811.036314026485,10.591274397244549
Census tract,Tract 5304,17031530400,2059,-87.65152670,41.67403970,5.622119815668203,0.8067887852033389,61.0346693,73488.67761041726,28200.902948157676,20.37351443123939
Census tract,Tract 5305.01,17031530501,4514,-87.63216600,41.67427800,31.12338858195212,0.783613476472884,96.41664315,36339.51702566605,22726.868919008848,38.76514263384134
Census tract,Tract 5305.02,17031530502,1570,-87.62502510,41.66607960,12.590448625180898,0.7784337021360858,72.7996519,58335.59781716542,25300.673528694067,17.349726775956285
Census tract,Tract 5305.03,17031530503,4898,-87.63753560,41.66420390,18.2226660009985,0.804095961381351,79.89109982,43335.64426895006,23080.801437476428,14.488441290913254
Census tract,Tract 5306,17031530600,2774,-87.61914580,41.67008820,6.60633484162896,0.7997270147627542,72.76084298,35121.8424543579,22321.58867765478,23.87234042553192
Census tract,Tract 5401.01,17031540101,4324,-87.59936890,41.65072030,28.858625162127105,0.6359890681353426,99.08622636,15323.627587124824,10653.73557532332,53.36322869955157
Census tract,Tract 5401.02,17031540102,2938,-87.60544880,41.66733000,25.564516129032256,0.6771230289933124,98.13246778,26325.794139177888,16545.88677654784,50.76599579453289
Census tract,Tract 5501,17031550100,7019,-87.53597850,41.66318130,11.534669733815312,0.8176348970960934,73.29005551,,28435.635395638765,14.496036240090602
Census tract,Tract 5502,17031550200,2969,-87.56482700,41.65509740,9.787234042553193,0.8029244791092898,58.403895,64365.28756183588,29857.783934869894,7.330028328611898
Census tract,Tract 5601,17031560100,1477,-87.74159100,41.81567650,9.403669724770642,0.7554394462348163,67.64629786,54360.73391157745,36659.523370083625,7.429130009775172
Census tract,Tract 5602,17031560200,1710,-87.74782730,41.81133090,9.423076923076923,0.7768828333772442,82.37604666,43076.154883648705,24322.316022981875,8.892128279883382
Census tract,Tract 5603,17031560300,3253,-87.74798700,41.80390750,10.825082508250825,0.7916356646825397,77.76484147,51576.95379223141,28658.447836021205,13.445924001299122
Census tract,Tract 5604,17031560400,1630,-87.74061440,41.80400620,3.185595567867036,0.81010619289665,83.15810518,70717.73442179285,21940.148450498014,21.387614678899084
Census tract,Tract 5607,17031560700,3635,-87.75752020,41.79646260,4.253056884635832,0.8159950197451415,71.22847869,71896.89820093614,28016.601299940103,12.667410714285715
Census tract,Tract 5608,17031560800,5682,-87.77216590,41.79620560,2.3123324396782845,0.7438064451180635,33.78963214,94532.99168127065,36456.883249406594,3.073325538667112
Census tract,Tract 5609,17031560900,5112,-87.79165140,41.79577020,6.047669868374244,0.6587890571514637,36.49096811,107452.44552896026,40610.5472614743,3.508771929824561
Census tract,Tract 5610,17031561000,5308,-87.79150330,41.78850220,4.260946223920071,0.7117735014344235,37.23892182,97537.75039375319,38886.73085028505,4.201540006695681
Census tract,Tract 5611,17031561100,5581,-87.77190990,41.78886980,2.8858625162127107,0.7281639739229024,26.67466366,87956.81545730827,39510.238913906695,1.6134510869565215
Census tract,Tract 5701,17031570100,1316,-87.71891320,41.81620030,11.295180722891567,0.7856963914213203,83.74611911,47874.41620266643,19535.057787439826,27.72695285010556
Census tract,Tract 5702,17031570200,2096,-87.73071830,41.81437990,5.052264808362369,0.8003171744067664,71.44721987,,26629.29585838195,7.725527831094049
Census tract,Tract 5703,17031570300,6376,-87.73079090,41.80414490,14.962962962962964,0.8119006268622093,93.65650579,46433.92919097584,21693.495995918274,9.511006553520415
Census tract,Tract 5704,17031570400,1769,-87.71913050,41.80499210,7.32484076433121,0.7892018175582991,82.66417349,68883.88717584684,28956.448013487432,12.33196960841613
Census tract,Tract 5705,17031570500,2639,-87.73245530,41.79860150,23.122362869198312,0.7231217481789802,94.46208486,71310.98400585639,21569.71130681692,1.5270018621973929
Census tract,Tract 5801,17031580100,3228,-87.69074630,41.82805490,16.955538809344386,0.8096967934541719,86.69677298,46864.88329377315,24647.823909137293,20.32306536438768
Census tract,Tract 5802,17031580200,3466,-87.69934780,41.82677180,8.3668543845535,0.7613811019412611,82.76295983,36553.16022981876,17071.28401251137,19.17670682730924
Census tract,Tract 5803,17031580300,2577,-87.70893400,41.82518760,6.255012028869286,0.7815366174218561,73.98155988,56825.42461012888,20296.10439450742,8.446866485013624
Census tract,Tract 5804,17031580400,4546,-87.70918450,41.81527530,4.530138524897042,0.8097978596908442,75.04351303,50756.307149670574,24366.32835688458,14.212860310421286
Census tract,Tract 5805.01,17031580501,5170,-87.69949620,41.81998600,12.7838519764508,0.7814932936515916,85.47017593,42044.615807804075,21535.78513276692,12.88370082144401
Census tract,Tract 5805.02,17031580502,5345,-87.69931020,41.81456170,5.040237187632359,0.7870665194012592,88.99237934,42960.622507154105,17816.74291798842,22.72911597729116
Census tract,Tract 5806,17031580600,5405,-87.69203140,41.81739780,9.461538461538462,0.7928532130682364,89.49571926,54677.07256150313,21444.09277046962,14.587189929655684
Census tract,Tract 5807,17031580700,5621,-87.68684590,41.81749350,15.513872606486908,0.8171367034448029,97.19399755,52511.2989640409,20473.987577364183,29.54212155776438
Census tract,Tract 5808,17031580800,2058,-87.68664360,41.81021970,9.507640067911714,0.7511839283059738,92.58632044,58071.52381374919,20178.738170766876,7.729007633587787
Census tract,Tract 5905,17031590500,1854,-87.68045960,41.82489780,5.555555555555555,0.8089500430770767,52.64723869,63906.82575034938,36940.10199871337,10.764525993883792
Census tract,Tract 5906,17031590600,3477,-87.67292440,41.82683320,4.018264840182648,0.8228788844230958,70.25237558,59776.08482885601,26864.945229486013,15.866277527195544
Census tract,Tract 5907,17031590700,3027,-87.66278880,41.82605390,8.673469387755102,0.7476308499781309,65.29071408,70297.7834024712,29360.811331218527,10.192175703500345
Census tract,Tract 6004,17031600400,4297,-87.64393220,41.84171830,7.568293775190327,0.7891527720275509,77.23092483,57398.50187448701,26741.160540384655,14.837244511733536
Census tract,Tract 6006,17031600600,2988,-87.65575100,41.84246850,6.8833652007648185,0.7877917896013255,70.11478032,55588.494642738304,25934.267752168413,14.222824246528951
Census tract,Tract 6007,17031600700,2591,-87.66054300,41.84078160,5.815347721822542,0.7901833749227353,68.61181673,59913.623372301954,28951.863395372566,19.198606271777003
Census tract,Tract 6009,17031600900,3682,-87.65314280,41.83651300,6.71169269734065,0.7952116038825255,53.05414432,62833.108187847996,29579.956077109073,13.18206374932469
Census tract,Tract 6103,17031610300,5410,-87.67510220,41.81617790,21.045045045045043,0.7366592647303234,97.97252799,35745.35051797955,17280.342598549214,42.7360988526037
Census tract,Tract 6104,17031610400,2029,-87.66744910,41.81039840,11.97252208047105,0.7512223639455783,89.96730643,34366.29738902815,18704.324985026287,19.120762711864405
Census tract,Tract 6108,17031610800,1512,-87.63840460,41.81271190,7.628128724672228,0.7745394574311106,59.33178098,79501.86272987422,33550.23536458218,9.504950495049505
Census tract,Tract 6112,17031611200,2680,-87.66244140,41.80499390,10.109018830525272,0.7774990944064121,92.68981089,30068.676368153683,16154.360389538366,39.8936170212766
Census tract,Tract 6113,17031611300,3668,-87.66730390,41.80493620,18.421052631578945,0.7384987389528295,97.08227491,41521.05241908649,15694.064730805918,23.32062188325022
Census tract,Tract 6114,17031611400,3737,-87.67216610,41.80489290,14.42663378545006,0.6672235860132512,95.96034434,26768.668249073846,13742.851261119367,38.75104544187343
Census tract,Tract 6115,17031611500,3587,-87.67873100,41.80538190,10.016155088852988,0.7744493570306301,96.6342083,37557.1915969742,16998.8470462965,27.660951148495634
Census tract,Tract 6116,17031611600,1921,-87.67689800,41.79763290,32.39247311827957,0.7105804498437773,99.22146956,,13965.663701501808,37.64411027568922
Census tract,Tract 6117,17031611700,2180,-87.67197620,41.79759910,12.522686025408348,0.7237421887518026,93.64827359,19898.159542137135,17108.87788105326,49.7022198159177
Census tract,Tract 6118,17031611800,2205,-87.66711380,41.79764770,5.615696887686062,0.40932047170526,57.99228526,,32090.492956809154,15.507776761207683
Census tract,Tract 6119,17031611900,1984,-87.65955520,41.79853750,10.50228310502283,0.7449196597353498,93.961097,31175.4031810821,13520.9557443599,26.17062219371392
Census tract,Tract 6120,17031612000,1448,-87.65253600,41.79784660,13.314840499306518,0.7551722645429363,83.1251764,43370.487366623034,19837.64258302092,15.110098709187548
Census tract,Tract 6121,17031612100,1168,-87.64768080,41.79791280,18.61575178997613,0.656895338396952,96.45192398,25291.50429246434,15793.092482087002,19.44990176817289
Census tract,Tract 6122,17031612200,3939,-87.65271940,41.80487610,15.171503957783642,0.7764096011575533,96.4613322,38065.16728410124,15727.990904855918,32.60103064822349
Census tract,Tract 6201,17031620100,4567,-87.71802570,41.79801750,9.780439121756489,0.7652412575034332,79.94754916,62752.418909026375,23705.226424721044,2.7719883284701963
Census tract,Tract 6202,17031620200,2390,-87.72923390,41.79552150,9.287925696594428,0.7935568704799474,74.0497695,57078.49553006943,29020.632667095542,5.852156057494867
Census tract,Tract 6203,17031620300,6410,-87.73044380,41.78950250,8.568175348704811,0.7991761087253466,77.4237934,61701.62443709931,29693.654606357726,10.607344632768362
Census tract,Tract 6204,17031620400,5027,-87.71816820,41.78963820,13.66171003717472,0.7995488681492489,91.91010443,49124.18310077863,18946.392821491158,28.590308370044053
Census tract,Tract 6303,17031630300,5385,-87.70863780,41.79886200,8.271108558299828,0.8129796072928153,82.28431649,47606.67450475831,21341.39732469664,8.08735301175906
Census tract,Tract 6304,17031630400,7204,-87.69878110,41.79725450,29.074137341988383,0.7468783121007799,96.83766112,36519.23405576876,15849.941746711327,15.075795435615523
Census tract,Tract 6305,17031630500,6271,-87.68901710,41.79742790,11.64225134926754,0.7202923606794971,91.36913162,44916.42059495552,16619.24066638568,16.931127616475354
Census tract,Tract 6306,17031630600,3250,-87.68885240,41.80120950,14.45692883895131,0.7955726600839029,88.61252234,47352.68666119479,19023.41440582089,22.687545520757464
Census tract,Tract 6308,17031630800,6641,-87.69857250,41.78996520,16.261912081155856,0.7772251796455595,93.19432684,62862.44974378313,19390.18385501009,11.916365351359849
Census tract,Tract 6309,17031630900,5204,-87.70836550,41.78981140,17.15686274509804,0.7472308332998072,94.36565058,38144.02271567692,17302.348765500563,19.342839429634225
Census tract,Tract 6401,17031640100,1312,-87.73986080,41.78191960,5.422647527910686,0.7752950379213006,88.33968388,47294.003549324516,24529.540761773773,4.451038575667656
Census tract,Tract 6403,17031640300,6710,-87.77163530,41.78153210,14.34034416826004,0.7855934090079026,69.06458745,73124.65893209698,29083.900397080677,5.640133391329564
Census tract,Tract 6404,17031640400,3390,-87.79124740,41.78117840,4.017372421281216,0.7710157790927021,40.329523,82653.32922203242,33363.18294549568,6.454545454545454
Census tract,Tract 6405,17031640500,3896,-87.79098790,41.77568250,5.407969639468691,0.7122072320841552,43.8176216,66763.95975953326,33532.81381574569,9.568666336142789
Census tract,Tract 6406,17031640600,4063,-87.77142980,41.77603620,7.032667876588023,0.782060340306509,47.19987769,72648.775571774,31013.107699815875,5.014682629320082
Census tract,Tract 6407,17031640700,3298,-87.75193560,41.77641110,5.529332434254889,0.7751728139985716,60.37021357,66290.8271700792,29449.75292264691,3.569131832797428
Census tract,Tract 6408,17031640800,1799,-87.73974220,41.77482410,10.73738680465718,0.7658721318779238,74.17913256,35177.774795359255,25744.464562213,14.551495016611296
Census tract,Tract 6501,17031650100,4765,-87.71785490,41.78237660,7.836117740652347,0.7803220915791681,75.33399191,54984.24197519909,22862.573615208854,7.751761764037281
Census tract,Tract 6502,17031650200,7251,-87.73022520,41.78222210,12.82194848824188,0.816023961769498,85.25496284,84684.31504691763,26953.886820914395,15.517958674247678
Census tract,Tract 6503.01,17031650301,5829,-87.72999160,41.77492750,14.575411913814955,0.8068798922649608,87.58467401,54620.22329687881,24915.565607045406,11.92679415998355
Census tract,Tract 6503.02,17031650302,4522,-87.71773310,41.77509310,9.266409266409266,0.7880619547103225,91.08453288,55693.02393575722,18215.604693981677,11.830131445904954
Census tract,Tract 6504,17031650400,6894,-87.71716510,41.76531180,15.160244868563195,0.7691235556475592,95.84509361,66300.9133299319,18497.100246234386,21.90082644628099
Census tract,Tract 6505,17031650500,4401,-87.73203520,41.76221870,5.378304466727438,0.7431601481153602,75.77853044,61267.00263981011,32149.176068679426,16.2481892805408
Census tract,Tract 6603.01,17031660301,1850,-87.69828720,41.77995410,28.76106194690265,0.7128426275992439,98.65815223,22581.994986579117,14449.799374431552,32.59511641113004
Census tract,Tract 6603.02,17031660302,5549,-87.69839260,41.78359570,23.069679849340865,0.7414953271028037,94.61026437,40646.30728277024,16780.619224028927,11.726384364820849
Census tract,Tract 6604,17031660400,5692,-87.70804410,41.78253210,15.012615643397814,0.7336057861574137,88.29499483,40616.96572683511,19326.916125024956,15.066751430387797
Census tract,Tract 6605,17031660500,5013,-87.70792710,41.77524610,16.79245283018868,0.7618930356823759,89.81207075,38737.272299740456,19218.71913751414,8.26330532212885
Census tract,Tract 6606,17031660600,6404,-87.69334060,41.77728730,21.958174904942965,0.7825856571252694,94.57380751,33677.68774817542,15868.280219170789,25.883968417439068
Census tract,Tract 6607,17031660700,2076,-87.68109550,41.77384520,29.29848693259973,0.7726145606030549,97.22104619,30576.652055280727,16633.911444353245,31.416202844774272
Census tract,Tract 6608,17031660800,6114,-87.69326560,41.77364130,11.698379140239606,0.8155706369513543,89.80736664,37684.643980567445,20837.089332061492,28.000000000000004
Census tract,Tract 6609,17031660900,4446,-87.69906300,41.76781910,17.17331227793131,0.7982661376003548,94.90662339,37623.210097828254,17232.662570154618,30.68057080131724
Census tract,Tract 6610,17031661000,5756,-87.68504690,41.76181770,11.478599221789883,0.8073908253907212,83.73906294,42239.00361587435,23511.75554027374,26.972713864306787
Census tract,Tract 6611,17031661100,6633,-87.70266360,41.76078640,11.828499369482977,0.8178779588837695,82.58537962,72233.40917056722,24370.912974999443,12.468689117728918
Census tract,Tract 6701,17031670100,1349,-87.65720840,41.79049370,24.724061810154527,0.6591621301775148,98.30534387,22540.73342354533,10531.784733467912,39.67391304347826
Census tract,Tract 6702,17031670200,1325,-87.66206270,41.79042470,18.466898954703836,0.7374786995890273,90.89872048,31596.271124026705,20670.209232680405,37.15469613259669
Census tract,Tract 6703,17031670300,1287,-87.66691670,41.79035760,11.422845691382763,0.7396240234375,89.47807884,27671.838017702255,15022.87663878968,40.30188679245283
Census tract,Tract 6704,17031670400,1585,-87.67176980,41.79029960,23.654390934844194,0.7559903543847868,96.1908458,29417.66059584285,17248.250271745157,29.57920792079208
Census tract,Tract 6705,17031670500,1148,-87.67640440,41.78657800,23.510971786833856,0.7393170197224253,97.07639477,27794.705783180638,16504.625213514053,30.97609561752988
Census tract,Tract 6706,17031670600,1339,-87.67157720,41.78300540,14.1747572815534,0.7025708884688091,88.22325713,34495.58361986734,21522.031278422324,32.62350936967632
Census tract,Tract 6707,17031670700,1252,-87.66673150,41.78306860,24.384787472035796,0.6963839579224195,98.34180073,32550.7886155416,11623.840768428758,42.16867469879519
Census tract,Tract 6708,17031670800,1477,-87.66187900,41.78314420,21.747967479674795,0.7626400459638035,95.21474269,36032.34761197009,21334.97885933583,28.96825396825397
Census tract,Tract 6709,17031670900,1172,-87.65702200,41.78321240,18.63560732113145,0.6298445274702571,89.71328441,27421.517868630624,22116.19778610883,27.046548956661315
Census tract,Tract 6711,17031671100,994,-87.66171590,41.77677710,37.06896551724138,0.5880881557598701,99.26380657,13899.64520064775,10077.907540096276,63.16939890710383
Census tract,Tract 6712,17031671200,980,-87.66658230,41.77669930,26.01010101010101,0.7320612738511154,97.07874682,36939.1850750904,15680.310876461323,15.95238095238095
Census tract,Tract 6713,17031671300,2048,-87.67134930,41.77390150,30.18867924528302,0.7188775510204082,97.36804968,25725.209166130568,15766.501697020785,37.20508166969147
Census tract,Tract 6714,17031671400,1558,-87.67622890,41.77379210,13.661202185792352,0.5480786048374812,96.30374447,23913.368087135914,18316.466292508707,46.913580246913575
Census tract,Tract 6715,17031671500,2716,-87.66963150,41.76817220,10.894941634241246,0.8142244515206797,84.43879951,31328.529426118588,20952.62170855609,21.79376083188908
Census tract,Tract 6716,17031671600,1804,-87.66151130,41.76949990,34.51568894952251,0.7363375,97.79494778,19313.16227068036,14419.540894873444,43.06612053832651
Census tract,Tract 6718,17031671800,1142,-87.65644810,41.76140100,33.1764705882353,0.7999060267271043,96.91763101,31606.35728387941,20970.96018101555,38.12056737588653
Census tract,Tract 6719,17031671900,1122,-87.66128020,41.76132560,2.214022140221402,0.805728,55.55437953,,21245.120344284478,10.34816247582205
Census tract,Tract 6720,17031672000,3397,-87.67112810,41.76119830,21.627260083449237,0.8001977790680795,93.71060307,35442.76572239846,21445.926617715566,20.603474550441938
Census tract,Tract 6805,17031680500,1307,-87.65235240,41.79056390,7.213578500707214,0.7292091836734694,78.18938752,36040.599924576854,20775.6554493223,23.783413296778612
Census tract,Tract 6806,17031680600,1165,-87.65216520,41.78328110,27.339181286549707,0.4793788318979333,90.69761972,46148.765944231236,20058.621176157412,24.448217317487263
Census tract,Tract 6809,17031680900,3573,-87.63763040,41.77643050,33.5191637630662,0.75755125163176,97.62324772,20948.037090441223,17363.782648239754,36.29943502824859
Census tract,Tract 6810,17031681000,2573,-87.64954790,41.77603980,23.185011709601877,0.6732112533043888,97.31160034,,12093.305663390935,51.28428384849804
Census tract,Tract 6811,17031681100,2873,-87.64935950,41.76876650,25.71428571428571,0.7096339349801299,96.64008844,29876.122407329352,15498.759999112668,38.19875776397515
Census tract,Tract 6812,17031681200,2353,-87.63849760,41.76918930,27.01664532650448,0.685284924101744,98.17362875,15897.621775105925,12218.007276115264,47.171824973319104
Census tract,Tract 6813,17031681300,2182,-87.63984230,41.76118070,23.815309842041312,0.649117106089239,97.69498542,16046.16340202755,11021.421948135494,47.180370210934136
Census tract,Tract 6814,17031681400,2474,-87.64917060,41.76152230,5.867014341590613,0.759753874937501,71.77297958,47249.99121542181,18537.4448856452,11.868014901543374
Census tract,Tract 6903,17031690300,2302,-87.62900930,41.76866930,10.90573012939002,0.7322604453220102,81.17297018,32384.82543978349,19841.31027751281,26.02956705385428
Census tract,Tract 6904,17031690400,3363,-87.62020390,41.76925900,18.06282722513089,0.7865790840810433,84.10363157,37338.96377470662,26708.15128995763,26.9682320441989
Census tract,Tract 6905,17031690500,992,-87.61210310,41.76817940,26.75736961451247,0.7146903797196027,85.68538903,51533.85838195168,27902.90277069145,16.9811320754717
Census tract,Tract 6909,17031690900,4250,-87.61034470,41.76214240,18.6184565569347,0.8054841050950791,89.11821432,37713.98553650258,24003.22660218727,27.041218167498037
Census tract,Tract 6910,17031691000,2668,-87.62001510,41.76196540,11.25,0.777272900472489,80.85661868,71863.8889505091,33650.18003948624,27.984934086629004
Census tract,Tract 6911,17031691100,2980,-87.62987210,41.76171350,9.377289377289378,0.6718481265055681,80.63317339,52761.61911311253,19322.33150691009,24.41820076415422
Census tract,Tract 6912,17031691200,2277,-87.63041130,41.75262080,12.87642782969886,0.7898593857713572,83.18044971,32597.551720313226,21787.022205461522,31.098790322580644
Census tract,Tract 6913,17031691300,2374,-87.61984720,41.75468110,16.878048780487806,0.7810126032305178,89.12056638,39159.974089931005,25246.57503493866,26.372212692967413
Census tract,Tract 6914,17031691400,3411,-87.61016850,41.75484550,15.61904761904762,0.8063226541069303,86.23929815,35591.30734932008,23487.915526076442,29.98889300259163
Census tract,Tract 6915,17031691500,1806,-87.60026660,41.75505280,38.29268292682927,0.5373852865954566,99.15678803,20505.162980545265,11934.677876616606,55.83113456464381
Census tract,Tract 7001,17031700100,3326,-87.69530910,41.75359350,5.517959396147839,0.8191725239458137,73.39589801,72256.33226114155,23909.700392644023,16.159008776458442
Census tract,Tract 7002,17031700200,6554,-87.72378400,41.75298930,9.552061702758824,0.8150531514641363,85.69126917,73441.91450564563,22086.856230173693,18.833624200116347
Census tract,Tract 7003.01,17031700301,5762,-87.73171170,41.74562250,7.708189951823813,0.8030848474971664,78.0870731,68042.15128995762,24880.722509372434,8.355263157894736
Census tract,Tract 7003.02,17031700302,5662,-87.73130640,41.73836520,9.258532757944293,0.8136831331855165,81.71629504,76183.51613833492,25291.50429246434,12.010661335998666
Census tract,Tract 7004.01,17031700401,5822,-87.71203550,41.74553720,11.11111111111111,0.8037470165671703,75.19286857,74330.41349630649,28398.958450719845,19.475715664200703
Census tract,Tract 7004.02,17031700402,4082,-87.71182340,41.73823020,7.172743574417215,0.8009010378518815,51.36772039,78129.22806628363,32049.23139377537,3.92156862745098
Census tract,Tract 7005.01,17031700501,6912,-87.69034230,41.74621330,15.808823529411764,0.8095071659557164,73.29946373,61414.62734310876,27754.361143769824,12.55977048135161
Census tract,Tract 7005.02,17031700502,2978,-87.68876830,41.73885220,9.014925373134329,0.781005903201734,61.71088531,80270.24472592559,31683.378868209144,10.202898550724637
Census tract,Tract 7101,17031710100,1015,-87.64197130,41.75339180,29.934924078091107,0.603227115258575,97.1622448,21547.705139865568,15571.196965327536,59.74658869395712
Census tract,Tract 7102,17031710200,4635,-87.65142520,41.75511310,15.56420233463035,0.8022630459365351,94.60203218,25757.301492934625,19362.6761463209,35.281065088757394
Census tract,Tract 7103,17031710300,1424,-87.66110570,41.75404850,6.174496644295302,0.7966285119667014,60.71478973,49920.98972914217,23344.875440892654,15.918958031837915
Census tract,Tract 7104,17031710400,5424,-87.67093280,41.75391840,19.502243982048142,0.7755618048661077,90.65998683,41131.35987932296,22306.917899687214,33.36273817925194
Census tract,Tract 7105,17031710500,4036,-87.67078740,41.74753160,15.109450080085423,0.7956702585403749,86.16050428,36624.68027241065,19132.52831695468,28.09794706900816
Census tract,Tract 7106,17031710600,1706,-87.66094340,41.74766000,15.985576923076922,0.8145157565063146,81.42464014,32885.46573792675,32334.394640519975,21.511627906976745
Census tract,Tract 7107,17031710700,3420,-87.65688400,41.74711000,29.006085192697768,0.8156715273832391,96.3343212,28858.33718582932,20221.833581046605,34.76959904248953
Census tract,Tract 7108,17031710800,4804,-87.64881260,41.74783660,30.14991671293726,0.7224739069690993,96.93997554,27930.41047938064,14176.556134785598,27.226631393298064
Census tract,Tract 7109,17031710900,1942,-87.63968930,41.74214610,15.57632398753894,0.7681569652102386,92.32759432,41869.483395816234,20982.8801881142,38.67968386796839
Census tract,Tract 7110,17031711000,3058,-87.64858110,41.73964360,21.43765903307888,0.8265243369197872,95.68044971,53209.077841123355,21971.323853679096,25.668166181529507
Census tract,Tract 7111,17031711100,2499,-87.65830020,41.73950160,30.25499655410062,0.7996717630294968,95.59695174,42790.07471328112,24039.90354710619,25.462962962962965
Census tract,Tract 7112,17031711200,4687,-87.66982520,41.74055610,14.771347632537434,0.7643438232197709,74.51312447,53588.68422103418,25586.753699061646,8.124352331606218
Census tract,Tract 7113,17031711300,1462,-87.66728550,41.73350440,20.0,0.7209366589773163,88.65838743,64389.127576033185,25527.1536635684,11.681087762669964
Census tract,Tract 7114,17031711400,2394,-87.65211680,41.73366140,12.958626073380172,0.8203524209352444,78.90558848,49448.77406331107,22455.45952660884,23.863636363636363
Census tract,Tract 7115,17031711500,2372,-87.63868880,41.73244020,8.579335793357934,0.8107681331747919,70.24179133,52651.588278355775,23056.044499656156,10.6544901065449
Census tract,Tract 7201,17031720100,3344,-87.67473550,41.72761640,16.63574520717378,0.4913006218112244,54.67823878,139017.5412498059,63275.982297743954,12.113014727983169
Census tract,Tract 7202,17031720200,4131,-87.66605450,41.71304170,6.472986748216106,0.58839292579777,17.88738357,108963.53565961977,61587.00898422769,2.140672782874617
Census tract,Tract 7203,17031720300,3637,-87.67714390,41.71391980,6.470028544243577,0.392053124252568,9.839825007,133183.15623682868,70048.38017702255,2.075262866629773
Census tract,Tract 7204,17031720400,1961,-87.68666860,41.70999180,4.253214638971316,0.6562432404856647,9.358829617,106735.41125579538,55159.37438718694,2.8327097808658475
Census tract,Tract 7205,17031720500,2086,-87.68910110,41.70283530,2.818270165208941,0.5670973422416643,7.133784928,101434.67579138845,50296.9284145611,2.5095471903982545
Census tract,Tract 7206,17031720600,1691,-87.67720700,41.70277640,5.694760820045558,0.4867743777267357,28.55042807,136117.31183034228,53414.46873266931,5.10752688172043
Census tract,Tract 7207,17031720700,3073,-87.66513880,41.70310710,6.638566912539515,0.6705664327750113,25.88790103,108405.12917322922,51143.24891856518,7.687400318979266
Census tract,Tract 7301,17031730100,2462,-87.63842560,41.72519520,7.420494699646643,0.8265291629844717,72.37157776,60465.6113933317,23976.635817121052,20.71937055076808
Census tract,Tract 7302.01,17031730201,5627,-87.65790160,41.72686250,11.920313520574789,0.780339646201873,58.94133973,56925.36928503294,27356.416291399542,8.16616367832416
Census tract,Tract 7302.02,17031730202,2893,-87.64854250,41.72642990,14.137214137214135,0.7806705018845467,65.65410669,72271.00303910911,28307.266088422544,6.764295676429567
Census tract,Tract 7303,17031730300,1046,-87.66456670,41.72746930,26.96850393700788,0.7563289047524622,89.81677486,45177.743827502825,20727.9754209277,9.404990403071018
Census tract,Tract 7304,17031730400,3386,-87.65264790,41.71784080,7.46928746928747,0.7326827762733754,59.32354878,83700.4559994676,33034.924288471346,14.20132906719173
Census tract,Tract 7305,17031730500,4220,-87.63813770,41.71426530,12.407602956705386,0.7970370489603213,75.38338508,56612.698329599145,28503.48774373877,24.47569701455712
Census tract,Tract 7306,17031730600,3254,-87.65048570,41.71060030,16.291751874573958,0.7851821707679658,78.54689999,69192.89043678874,25569.33215022516,13.221288515406163
Census tract,Tract 7307,17031730700,2281,-87.65007930,41.70308170,14.130434782608695,0.8057902966220213,80.66845423,50000.76208434082,21971.323853679096,17.43881118881119
Census tract,Tract 7401,17031740100,3234,-87.69860830,41.69728590,5.219072164948454,0.620238048006348,45.21239063,100479.24137625057,46562.29849819206,15.772357723577237
Census tract,Tract 7402,17031740200,5830,-87.71270570,41.70470170,5.019037729318103,0.5674439116368757,31.60927651,108604.10159941435,39028.85401184587,6.847027388109553
Census tract,Tract 7403,17031740300,4869,-87.71072330,41.69506940,6.349206349206349,0.4646537023339908,23.0066328,111922.44819095366,49019.65380775971,3.212373587150505
Census tract,Tract 7404,17031740400,4695,-87.71931580,41.68723910,7.759649820931158,0.6668921338120453,22.76672312,85451.78011934603,42835.0039708068,1.8984547461368653
Census tract,Tract 7501,17031750100,3736,-87.65202830,41.69583450,17.94871794871795,0.773893859667083,78.01063129,47779.97306950021,32196.85609707402,13.92796848621272
Census tract,Tract 7502,17031750200,3024,-87.67142470,41.69566470,11.009174311926609,0.772238091258155,42.50282247,68998.50262871847,37617.708556090416,5.921680993314231
Census tract,Tract 7503,17031750300,2470,-87.68617260,41.69539110,3.071428571428572,0.6955201022353847,11.67560448,109113.91113378735,50895.67954036247,1.3774104683195594
Census tract,Tract 7504,17031750400,2909,-87.68507100,41.68565660,6.78391959798995,0.4908827751942822,26.94162198,95368.30910179905,51967.56325561791,7.324955116696589
Census tract,Tract 7505,17031750500,5618,-87.67123340,41.68461540,9.766454352441617,0.8164254572916217,68.64356948,48486.921182812395,32669.07176290512,18.38923112023728
Census tract,Tract 7506,17031750600,3420,-87.65204930,41.68863120,2.7605244996549345,0.812904290859171,78.15057861,51809.85239246656,21028.726369262848,25.196643943366546
Census tract,Tract 7608.01,17031760801,4403,-87.84484950,41.98348670,5.540166204986149,0.7847617296712833,47.19752564,67502.08327602653,40096.153108986444,10.406952098346755
